0,1,2,3
単勝,4,180,1
複勝,4 2,130 230,1 4
馬連,2 - 4,520,2
ワイド,2 - 4 4 - 7 2 - 7,230 230 410,3 2 6
馬単,4 → 2,710,2
三連複,2 - 4 - 7,700,3
三連単,4 → 2 → 7,2090,4
