0,1,2,3
単勝,6,1820,7
複勝,6 2 1,470 220 180,7 3 2
枠連,2 - 6,4620,15
馬連,2 - 6,7080,22
ワイド,2 - 6 1 - 6 1 - 2,"1,490 1,790 600",18 21 6
馬単,6 → 2,15150,41
三連複,1 - 2 - 6,10990,32
三連単,6 → 2 → 1,96680,226
