0,1,2,3
単勝,15,210,1
複勝,15 6 5,120 230 420,1 5 7
枠連,3 - 8,670,3
馬連,6 - 15,1070,4
ワイド,6 - 15 5 - 15 5 - 6,"470 740 1,680",4 7 20
馬単,15 → 6,1610,5
三連複,5 - 6 - 15,5420,17
三連単,15 → 6 → 5,14710,36
