0,1,2,3
単勝,4,300,1
複勝,4 12 1,160 210 200,1 5 4
枠連,3 - 7,590,1
馬連,4 - 12,1370,4
ワイド,4 - 12 1 - 4 1 - 12,"610 560 1,030",7 4 11
馬単,4 → 12,2150,2
三連複,1 - 4 - 12,3260,7
三連単,4 → 12 → 1,12740,13
