着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,ストロングサウザー,牡3,55,柴山雄一,1:44.9,,2.5,1,466(+2),[東] 久保田貴
2,7,11,エビスグレイト,牡4,57,丸山元気,1:45.0,1/2,4.5,2,496(+8),[東] 加藤征弘
3,8,12,シュガーヒル,牡5,57,丸田恭介,1:45.2,1.1/2,10.0,6,486(-2),[東] 国枝栄
4,1,1,ソルモンターレ,牡8,57,荻野琢真,1:45.5,1.3/4,9.6,4,480(+12),[西] 高橋義忠
5,5,7,コーリンギデオン,牡5,57,村田一誠,1:45.6,3/4,9.3,3,466(+6),[東] 小野次郎
6,5,6,エイトプリンス,牡6,57,杉原誠人,1:45.8,1,168.9,13,434(-4),[東] 小西一男
7,2,2,トリニティチャーチ,セ6,57,小崎綾也,1:46.3,3,31.0,10,498(+2),[東] 本間忍
8,6,8,ファンシーミューズ,牝3,53,勝浦正樹,1:46.8,3,18.0,8,480(+2),[東] 高柳瑞樹
9,7,10,グリサージュ,牝3,53,古川吉洋,1:47.2,2.1/2,9.8,5,476(+2),[東] 菊川正達
10,6,9,マイネルマルシェ,牡7,57,丹内祐次,1:47.2,クビ,94.8,11,456(+6),[東] 池上昌弘
11,3,3,サナシオン,牡5,57,松田大作,1:47.9,4,16.2,7,480(+16),[西] 松永幹夫
12,4,5,オメガエンブレム,牝5,55,松若風馬,1:48.2,1.3/4,100.4,12,468(+4),[東] 古賀慎明
13,4,4,ケツァルコアトル,牡4,57,津村明秀,1:48.6,2.1/2,19.8,9,504(-16),[東] 畠山重則
