着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,ハッシュ,牝3,54,川須栄彦,1:09.0,,4.0,1,470(-8),[西] 高橋義忠
2,5,9,グレンデール,牡3,56,松田大作,1:09.2,1.1/4,155.4,16,478(0),[東] 土田稔
3,4,8,トップルビー,牝6,55,小崎綾也,1:09.4,1.1/2,9.6,5,450(-2),[西] 浜田多実
4,8,15,サザンライツ,牡3,56,柴山雄一,1:09.5,クビ,4.7,2,500(-2),[東] 池上昌弘
5,4,7,ヒシワイルド,牡5,57,村田一誠,1:09.5,クビ,38.7,12,482(0),[東] 尾形和幸
6,7,14,ボストンサクラ,牝5,55,和田竜二,1:09.6,クビ,24.8,9,448(0),[西] 岩元市三
7,3,5,コスモマイルール,牝3,54,丹内祐次,1:09.7,1/2,82.5,14,432(-2),[東] 萱野浩二
8,6,11,ゴールドアロー,牡3,56,丸山元気,1:09.7,アタマ,36.5,11,510(+8),[東] 奥村武
9,1,1,ダンツアトラス,牡4,57,高倉稜,1:09.7,クビ,11.2,6,482(+10),[西] 谷潔
10,2,3,ラパージュ,牝5,55,田辺裕信,1:09.8,3/4,6.2,3,462(-6),[東] 田村康仁
11,3,6,アローズグリーム,牡3,56,津村明秀,1:09.9,クビ,15.3,7,502(0),[東] 和田雄二
12,1,2,ユキノマルガリータ,牝4,55,丸田恭介,1:09.9,アタマ,99.2,15,468(+6),[東] 和田正道
13,7,13,ナンプー,牡4,57,バルザロ,1:09.9,アタマ,15.5,8,482(+2),[西] 中内田充
14,6,12,ブルーヴァルキリー,牝3,54,藤懸貴志,1:10.0,3/4,58.1,13,438(0),[西] 鈴木孝志
15,5,10,グレイスフルデイズ,セ4,57,太宰啓介,1:10.2,1,28.3,10,486(+2),[西] 西園正都
16,8,16,ラブリープラネット,牡3,56,松若風馬,1:11.9,大,7.3,4,476(0),[西] 五十嵐忠
