着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,8,トーセンアルニカ,牝4,55,内田博幸,1:47.0,,3.3,1,444(-2),[東] 木村哲也
2,6,7,ガチバトル,牡4,57,田中勝春,1:47.4,2.1/2,5.4,4,456(0),[東] 宗像義忠
3,5,6,コスモグレースフル,牡5,57,柴田大知,1:47.5,1/2,17.2,7,496(0),[東] 高橋裕
4,8,11,ウインフェニックス,牡3,54,石橋脩,1:47.6,3/4,4.2,2,454(+4),[東] 奥平雅士
5,4,4,アルトゥバン,牡6,57,柴田善臣,1:47.7,3/4,77.8,10,486(-4),[西] 清水久詞
6,2,2,ユッカマウンテン,牝5,55,エスポジ,1:47.9,3/4,31.1,9,456(0),[東] 伊藤大士
7,7,9,オメガキングティー,牡4,57,田辺裕信,1:48.0,1/2,26.4,8,468(+4),[東] 斎藤誠
8,7,10,レッドガルシア,牡5,57,吉田豊,1:48.2,1.1/2,108.0,11,504(-4),[東] 大久保洋
9,8,12,アドマイヤツヨシ,牡4,57,戸崎圭太,1:48.4,1.1/4,4.4,3,460(-2),[西] 松田博資
10,1,1,ダイワアクシス,牡5,57,北村宏司,1:48.7,1.3/4,15.3,6,450(0),[東] 池上昌弘
11,3,3,カウニスクッカ,牝3,52,伊藤工真,1:48.9,1.1/4,12.5,5,460(+2),[東] 尾形和幸
12,5,5,エレガンテココ,牝6,55,木幡初広,1:50.2,8,108.2,12,446(+4),[東] 武井亮
