着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ストーミング,牡3,54,田中勝春,2:01.9,,2.1,1,470(0),[東] 新開幸一
2,6,8,ポンデザムール,牡4,57,宮崎北斗,2:02.2,1.3/4,58.3,9,508(+4),[東] 本間忍
3,7,9,テイエムブシドー,セ4,57,国分優作,2:02.2,クビ,80.4,11,454(0),[東] 石栗龍彦
4,5,5,レッドグルック,牡3,54,エスポジ,2:02.3,クビ,7.5,4,486(+12),[東] 手塚貴久
5,2,2,トーセンゴージャス,牡4,57,横山典弘,2:02.5,1,34.0,8,458(+2),[東] 成島英春
6,8,12,スプリングパリオ,牡5,57,戸崎圭太,2:02.5,クビ,7.3,3,486(+10),[東] 堀宣行
7,6,7,ダークサイド,牡3,54,嶋田純次,2:02.5,ハナ,5.3,2,458(0),[東] 高橋祥泰
8,8,11,アンルーリー,牝4,55,江田照男,2:02.9,2.1/2,62.2,10,486(0),[東] 高木登
9,7,10,シャドウカラーズ,牝3,52,蛯名正義,2:03.0,1/2,7.6,5,452(-4),[東] 田中剛
10,1,1,テンミライ,牡4,57,横山和生,2:03.5,3,16.0,6,476(0),[東] 牧光二
11,3,3,モモトンボ,牝4,55,内田博幸,2:03.6,1/2,19.2,7,458(0),[東] 栗田徹
12,5,6,ウッチャリ,牡5,57,木幡初也,2:03.6,アタマ,265.2,12,416(+2),[東] 谷原義明
