着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,メイショウナルト,セ6,56,田辺裕信,1:58.7,,12.0,5,448(-10),[西] 武田博
2,2,4,ニューダイナスティ,牡5,55,吉田豊,1:59.0,1.3/4,26.3,10,478(0),[西] 石坂正
3,4,7,マイネルラクリマ,牡6,58,柴田大知,1:59.1,3/4,3.1,1,474(-6),[東] 上原博之
4,4,8,ダコール,牡6,56,内田博幸,1:59.2,3/4,7.2,3,472(0),[西] 中竹和也
5,1,1,ミキノバンジョー,牡7,55,田中勝春,1:59.4,1.1/2,52.0,12,516(+4),[西] 大橋勇樹
6,8,15,ラブリーデイ,牡4,57,川田将雅,1:59.5,1/2,4.0,2,480(0),[西] 池江泰寿
7,7,13,ヴィクトリースター,牡6,53,柴田善臣,1:59.6,1/2,16.3,7,464(0),[西] 吉村圭司
8,3,5,コスモバルバラ,牝5,50,武士沢友,1:59.7,1/2,18.9,8,446(-2),[東] 尾関知人
9,2,3,ダイワファルコン,牡7,58,北村宏司,1:59.9,1.1/4,8.6,4,510(-2),[東] 上原博之
10,3,6,イケドラゴン,牡9,48,石神深一,1:59.9,アタマ,176.3,15,534(+4),[東] 石毛善彦
11,6,12,グランデスバル,牡6,54,杉原誠人,2:00.0,1/2,20.1,9,486(-4),[東] 星野忍
12,5,9,オートドラゴン,牡10,51,畑端省吾,2:00.4,2.1/2,193.8,16,504(-10),[西] 沖芳夫
13,5,10,マデイラ,牡5,54,大野拓弥,2:00.5,3/4,37.8,11,496(+8),[西] 荒川義之
14,7,14,ロードオブザリング,牡7,53,石橋脩,2:00.7,3/4,123.8,13,512(+8),[西] 笹田和秀
15,8,16,アドマイヤブルー,牡5,54,横山典弘,2:00.9,1.1/4,14.3,6,516(0),[西] 橋田満
16,6,11,セイカプレスト,牡8,53,エスポジ,2:01.7,5,127.7,14,460(-12),[東] 相沢郁
