着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,ルファルシオン,牡4,57,Ｍ．デム,1:44.0,,6.5,3,492(-12),[西] 松田国英
2,5,7,マイネルオフィール,牡3,54,丹内祐次,1:44.3,2,10.6,5,482(+2),[西] 飯田雄三
3,1,1,カンデラ,牝3,52,岩田康誠,1:44.5,1.1/4,2.2,1,476(+4),[東] 手塚貴久
4,7,10,リバーソウル,牡4,57,田中健,1:44.9,2.1/2,53.8,11,462(0),[西] 浅見秀一
5,5,6,セトノプロミス,牡5,57,柴山雄一,1:44.9,アタマ,8.8,4,498(0),[西] 鈴木孝志
6,6,9,メイショウホウトウ,牡4,57,藤岡康太,1:45.0,クビ,42.4,10,488(-6),[西] 沖芳夫
7,8,13,メイショウスミトモ,牡4,57,武豊,1:45.0,クビ,5.3,2,470(0),[西] 南井克巳
8,3,3,ミキノハルモニー,牡4,57,城戸義政,1:45.1,クビ,64.0,12,458(+4),[西] 大橋勇樹
9,2,2,マヤノカデンツァ,牡6,57,菱田裕二,1:45.1,クビ,36.3,9,480(+2),[西] 西村真幸
10,6,8,ハイパーチャージ,セ5,57,吉田隼人,1:45.3,3/4,18.1,6,502(+6),[東] 萩原清
11,8,12,ライオンズバイツ,牡5,57,四位洋文,1:45.3,ハナ,19.7,8,480(+8),[西] 浜田多実
12,4,5,ツクバホシノオー,牡4,57,勝浦正樹,1:45.3,ハナ,19.3,7,500(+2),[東] 尾形充弘
13,4,4,ウエスタンオウジ,牡5,57,田辺裕信,1:48.2,大,85.6,13,508(+20),[東] 大竹正博
