着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,ヤマイチパートナー,牡5,57.0,古川吉洋,2:42.7,,8.4,3,506(-4),[西] 高橋亮
2,6,9,サトノメサイア,牡3,54.0,岩田康誠,2:42.7,クビ,2.3,1,516(+6),[東] 堀宣行
3,6,8,ディルガ,牝4,53.0,川田将雅,2:43.0,2,15.9,6,464(+18),[西] 矢作芳人
4,8,13,メイショウブシン,牡5,56.0,武豊,2:43.3,1.3/4,5.1,2,472(0),[西] 沖芳夫
5,2,2,ヤマニンプードレ,牝5,52.0,黛弘人,2:43.4,1/2,29.0,10,474(+4),[西] 河内洋
6,8,12,スズカヴァンガード,セ4,57.5,田辺裕信,2:43.6,1.1/4,18.5,7,478(0),[東] 小島茂之
7,1,1,トーセンワープ,牡5,54.0,嶋田純次,2:43.6,ハナ,38.9,11,438(-10),[東] 成島英春
8,7,11,シークレットパス,牡4,54.0,木幡初広,2:43.7,クビ,9.4,4,464(+12),[東] 尾形和幸
9,3,3,ディープストーリー,牝5,52.0,柴山雄一,2:43.9,1.1/2,20.2,9,448(+14),[東] 木村哲也
10,5,7,アルティスト,牡8,50.0,加藤祥太,2:43.9,クビ,131.5,13,478(+4),[東] 中野栄治
11,4,5,デリッツァリモーネ,牡4,56.0,菱田裕二,2:44.1,1.1/4,68.8,12,474(-4),[西] 石坂正
12,5,6,ゴッドフロアー,牝5,52.0,四位洋文,2:44.3,1.1/4,20.0,8,512(+12),[西] 松永幹夫
13,4,4,キングブレイク,牡6,56.0,藤岡康太,2:44.4,3/4,9.6,5,522(+2),[西] 崎山博樹
