着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,ブランボヌール,牝2,54,岩田康誠,1:10.6,,3.2,1,432(-4),[西] 中竹和也
2,6,11,メジャータイフーン,牝2,54,三浦皇成,1:11.2,3.1/2,8.0,3,470(0),[東] 高柳瑞樹
3,3,6,ヒルダ,牝2,54,柴山雄一,1:11.2,クビ,25.2,10,462(+6),[東] 黒岩陽一
4,8,15,タイニーダンサー,牝2,54,桑村真明,1:11.4,1.1/2,72.6,12,474(-6),[地] 角川秀樹
5,6,12,マコトルーメン,牡2,54,横山典弘,1:11.4,ハナ,10.3,6,482(+2),[東] 水野貴広
6,2,3,ラッキーボックス,牝2,54,藤岡康太,1:11.5,クビ,9.0,4,462(+4),[東] 黒岩陽一
7,2,4,メジェルダ,牝2,54,四位洋文,1:11.5,クビ,5.7,2,436(-2),[西] 昆貢
8,1,1,ラプレシオーサ,牝2,54,服部茂史,1:11.9,2.1/2,25.9,11,504(-4),[地] 田中淳司
9,1,2,コスモフレンチ,牡2,54,丹内祐次,1:12.0,クビ,85.0,13,486(+10),[東] 岩戸孝樹
10,4,7,アルマククナ,牝2,54,勝浦正樹,1:12.1,3/4,24.4,9,420(+8),[東] 中舘英二
11,3,5,ドナルチア,牝2,54,池添謙一,1:12.2,クビ,19.0,7,410(0),[西] 矢作芳人
12,8,16,コラッジョーゾ,牡2,54,松田大作,1:12.2,ハナ,149.0,15,488(-2),[西] 柴田光陽
13,4,8,リンダリンダ,牝2,54,丸田恭介,1:12.3,3/4,19.6,8,474(-10),[地] 角川秀樹
14,7,14,オデュッセウス,牡2,54,吉田隼人,1:12.4,クビ,9.3,5,470(+2),[東] 手塚貴久
15,7,13,レディトリス,牝2,54,丸山元気,1:13.4,6,87.9,14,462(-10),[東] 高市圭二
16,5,10,ペイシャオトメ,牝2,54,長岡禎仁,1:14.9,9,244.6,16,468(0),[東] 竹内正洋
