着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ジョリーアップ,牝3,52,丸山元気,0:58.0,,3.3,1,476(+4),[東] 斎藤誠
2,1,1,オルフィーク,牝3,52,井上敏樹,0:58.5,3,33.3,10,484(0),[東] 小桧山悟
3,5,5,セイユウスマイル,牝5,55,藤岡康太,0:58.6,3/4,8.3,4,508(+14),[東] 鈴木伸尋
4,3,3,ランドクイーン,牝5,55,柴山雄一,0:59.0,2.1/2,21.4,8,482(+10),[東] 和田正一
5,7,9,ジョージジョージ,牡5,57,古川吉洋,0:59.1,3/4,27.5,9,464(+4),[東] 高橋義博
6,6,8,ウエスタンソーレ,牡5,57,勝浦正樹,0:59.3,1.1/4,69.0,12,510(-4),[東] 柴田政人
7,7,10,アンブリカル,牝3,52,丸田恭介,0:59.3,ハナ,9.0,5,436(-2),[東] 清水英克
8,4,4,トウショウデュエル,牡3,54,加藤祥太,0:59.3,クビ,13.8,6,510(+8),[東] 杉浦宏昭
9,8,12,ベルライン,牝5,55,荻野琢真,0:59.4,クビ,36.6,11,452(+4),[西] 羽月友彦
10,8,11,シャンパンルージュ,牝5,55,三浦皇成,0:59.4,クビ,16.7,7,494(+6),[東] 武藤善則
11,6,7,セイウンチカラ,牡5,57,岩田康誠,0:59.6,1.1/2,3.4,2,498(0),[西] 須貝尚介
12,5,6,ロケットダッシュ,牡5,57,吉田隼人,0:59.9,1.3/4,6.7,3,490(0),[西] 吉田直弘
