着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,ティーハーフ,牡5,56,国分優作,1:08.3,,6.3,4,454(-6),[西] 西浦勝一
2,8,16,アースソニック,牡6,56,丸田恭介,1:08.7,2.1/2,78.7,14,490(-10),[西] 中竹和也
3,7,13,レンイングランド,牡3,52,菱田裕二,1:08.7,ハナ,52.0,12,500(-8),[西] 矢作芳人
4,6,11,セイコーライコウ,牡8,57,柴田善臣,1:08.8,3/4,21.2,7,490(+6),[東] 竹内正洋
5,2,3,アンバルブライベン,牝6,56,田中健,1:08.8,ハナ,4.2,2,450(-2),[西] 福島信晴
6,6,12,マジンプロスパー,牡8,58,北村友一,1:08.8,ハナ,29.8,9,500(-18),[西] 中尾秀正
7,8,15,クールホタルビ,牝3,50,水口優也,1:08.9,3/4,90.2,15,440(0),[西] 清水久詞
8,7,14,スギノエンデバー,牡7,57,岩田康誠,1:09.0,クビ,20.1,6,470(-2),[西] 浅見秀一
9,3,5,エーシントップ,牡5,56,川須栄彦,1:09.0,アタマ,28.5,8,530(-6),[西] 西園正都
10,5,10,サトノデプロマット,牡5,56,和田竜二,1:09.2,1.1/4,8.3,5,510(+4),[西] 高橋亮
11,2,4,ヒラボクプリンス,牡5,56,藤岡康太,1:09.2,アタマ,49.9,11,498(+6),[西] 加藤敬二
12,1,2,メイショウイザヨイ,牝6,54,太宰啓介,1:09.3,1/2,52.1,13,488(-28),[西] 南井克巳
13,4,8,タガノアザガル,牡3,52,松田大作,1:09.4,クビ,38.7,10,426(-6),[西] 千田輝彦
14,4,7,コパノリチャード,牡5,58,武豊,1:09.4,クビ,4.0,1,496(+4),[西] 宮徹
15,3,6,ローブティサージュ,牝5,54,三浦皇成,1:09.5,3/4,4.8,3,466(+2),[西] 須貝尚介
16,1,1,フギン,牝5,54,藤田伸二,1:11.5,大,141.1,16,448(-4),[西] 森秀行
