0,1,2,3
単勝,12,410,2
複勝,12 8 1,170 670 140,2 10 1
枠連,4 - 6,2480,10
馬連,8 - 12,9390,29
ワイド,8 - 12 1 - 12 1 - 8,"2,680 390 2,180",30 1 24
馬単,12 → 8,15440,52
三連複,1 - 8 - 12,10180,31
三連単,12 → 8 → 1,66090,201
