0,1,2,3
単勝,8,1700,8
複勝,8 4 7,410 180 140,9 2 1
枠連,2 - 4,740,1
馬連,4 - 8,7340,24
ワイド,4 - 8 7 - 8 4 - 7,"2,110 930 370",26 8 1
馬単,8 → 4,17020,52
三連複,4 - 7 - 8,5540,10
三連単,8 → 4 → 7,62570,181
