0,1,2,3
単勝,2,530,2
複勝,2 6 16,"240 1,600 380",3 13 6
枠連,1 - 3,8720,24
馬連,2 - 6,26270,58
ワイド,2 - 6 2 - 16 6 - 16,"7,220 1,270 9,510",59 14 70
馬単,2 → 6,40130,92
三連複,2 - 6 - 16,81440,173
三連単,2 → 6 → 16,428630,890
