0,1,2,3
単勝,2,460,2
複勝,2 6 4,"180 230 1,490",2 3 15
枠連,1 - 3,1090,4
馬連,2 - 6,1050,2
ワイド,2 - 6 2 - 4 4 - 6,"490 3,650 3,810",2 36 40
馬単,2 → 6,2220,4
三連複,2 - 4 - 6,16710,43
三連単,2 → 6 → 4,66310,183
