0,1,2,3
単勝,13,780,4
複勝,13 16 2,240 780 430,3 10 6
枠連,7 - 8,3320,14
馬連,13 - 16,7560,23
ワイド,13 - 16 2 - 13 2 - 16,"2,670 1,670 5,900",25 17 52
馬単,13 → 16,14330,46
三連複,2 - 13 - 16,32740,97
三連単,13 → 16 → 2,178980,492
