0,1,2,3
単勝,17,240,1
複勝,17 11 5,140 130 430,2 1 8
枠連,6 - 8,470,1
馬連,11 - 17,440,1
ワイド,11 - 17 5 - 17 5 - 11,"240 980 1,210",1 10 15
馬単,17 → 11,630,1
三連複,5 - 11 - 17,2480,6
三連単,17 → 11 → 5,6850,12
