0,1,2,3
単勝,4,1430,6
複勝,4 3 12,710 680 410,7 6 3
枠連,3 - 4,3810,11
馬連,3 - 4,6740,20
ワイド,3 - 4 4 - 12 3 - 12,"1,700 2,390 1,740",17 27 18
馬単,4 → 3,13660,36
三連複,3 - 4 - 12,22480,63
三連単,4 → 3 → 12,166380,384
