0,1,2,3
単勝,13,1110,6
複勝,13 6 12,380 250 190,6 5 2
枠連,5 - 8,1220,8
馬連,6 - 13,5660,22
ワイド,6 - 13 12 - 13 6 - 12,"1,660 1,230 800",21 14 9
馬単,13 → 6,12190,46
三連複,6 - 12 - 13,9670,36
三連単,13 → 6 → 12,77110,244
