0,1,2,3
単勝,5,140,1
複勝,5 8 10,110 150 250,1 2 6
枠連,5 - 7,360,1
馬連,5 - 8,400,1
ワイド,5 - 8 5 - 10 8 - 10,"190 430 1,180",1 5 14
馬単,5 → 8,500,2
三連複,5 - 8 - 10,1850,8
三連単,5 → 8 → 10,3430,9
