0,1,2,3
単勝,1,450,2
複勝,1 3 8,"170 1,390 240",1 13 3
枠連,1 - 2,6650,21
馬連,1 - 3,20160,51
ワイド,1 - 3 1 - 8 3 - 8,"3,770 540 7,840",48 2 61
馬単,1 → 3,29950,91
三連複,1 - 3 - 8,32350,103
三連単,1 → 3 → 8,242730,682
