0,1,2,3
単勝,5,180,1
複勝,5 15 11,"130 280 1,130",1 6 13
枠連,3 - 8,430,2
馬連,5 - 15,1020,4
ワイド,5 - 15 5 - 11 11 - 15,"490 1,940 5,700",5 20 47
馬単,5 → 15,1280,4
三連複,5 - 11 - 15,12940,44
三連単,5 → 15 → 11,34800,101
