0,1,2,3
単勝,1,480,1
複勝,1 10 8,200 220 350,2 3 6
枠連,1 - 5,610,1
馬連,1 - 10,1650,4
ワイド,1 - 10 1 - 8 8 - 10,"730 1,530 1,170",5 18 13
馬単,1 → 10,2760,5
三連複,1 - 8 - 10,7500,19
三連単,1 → 10 → 8,31910,79
