0,1,2,3
単勝,1,180,1
複勝,1 3 10,110 230 140,1 6 3
枠連,1 - 3,1260,6
馬連,1 - 3,1420,6
ワイド,1 - 3 1 - 10 3 - 10,400 190 820,6 2 11
馬単,1 → 3,1970,7
三連複,1 - 3 - 10,1520,7
三連単,1 → 3 → 10,7400,24
