0,1,2,3
単勝,11,260,1
複勝,11 2 3,140 240 260,1 4 5
枠連,2 - 7,1410,6
馬連,2 - 11,1350,4
ワイド,2 - 11 3 - 11 2 - 3,"450 570 1,370",3 6 13
馬単,11 → 2,1980,5
三連複,2 - 3 - 11,3930,12
三連単,11 → 2 → 3,15360,42
