0,1,2,3
単勝,1,140,1
複勝,1 7 10,"110 1,760 190",1 12 3
枠連,1 - 6,690,3
馬連,1 - 7,10240,26
ワイド,1 - 7 1 - 10 7 - 10,"4,240 310 10,910",34 2 52
馬単,1 → 7,10990,28
三連複,1 - 7 - 10,23080,61
三連単,1 → 7 → 10,96220,225
