0,1,2,3
単勝,9,120,1
複勝,9 2 3,100 140 110,1 4 2
枠連,2 - 8,730,3
馬連,2 - 9,700,3
ワイド,2 - 9 3 - 9 2 - 3,200 120 330,3 1 6
馬単,9 → 2,830,4
三連複,2 - 3 - 9,430,2
三連単,9 → 2 → 3,1570,5
