0,1,2,3
単勝,11,400,2
複勝,11 2 13,190 600 480,2 8 6
枠連,1 - 6,1700,8
馬連,2 - 11,6380,22
ワイド,2 - 11 11 - 13 2 - 13,"1,620 1,200 4,800",18 11 47
馬単,11 → 2,9480,33
三連複,2 - 11 - 13,21930,70
三連単,11 → 2 → 13,110840,343
