着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,アカネイロ,牝4,54,吉田隼人,1:48.1,,8.2,4,496(+10),[西] 清水久詞
2,2,4,サグレス,牝4,54,黛弘人,1:48.1,クビ,58.8,13,464(-2),[東] 奥平雅士
3,7,14,コスモメリー,牝4,54,丹内祐次,1:48.3,1.1/4,7.7,3,446(+14),[東] 金成貴史
4,8,16,センセーション,牝4,54,バルジュ,1:48.3,ハナ,4.6,2,476(-2),[西] 矢作芳人
5,8,15,ミラクルラヴィ,牝5,55,勝浦正樹,1:48.3,ハナ,45.6,12,478(-2),[東] 堀井雅広
6,6,12,ダノンサイクロン,牝4,54,藤岡康太,1:48.3,クビ,60.3,14,456(+10),[西] 千田輝彦
7,1,2,マイネマレフィカ,牝4,54,津村明秀,1:48.4,クビ,18.6,9,442(0),[西] 中村均
8,6,11,ビキニスタイル,牝4,54,松山弘平,1:48.5,1/2,3.5,1,436(-4),[西] 松田博資
9,2,3,ピサノベッテル,牝6,55,藤岡佑介,1:48.5,クビ,14.1,7,454(0),[西] 安達昭夫
10,4,7,エアマチュール,牝4,54,松田大作,1:48.6,1/2,9.2,5,438(-12),[西] 角居勝彦
11,4,8,ヤマニンシェリル,牝5,55,丸山元気,1:48.7,1/2,13.4,6,454(-16),[西] 浅見秀一
12,3,5,クリノハッチャン,牝4,54,川島信二,1:48.8,1/2,35.4,10,456(-6),[東] 高市圭二
13,7,13,シードオブハピネス,牝4,54,川須栄彦,1:48.9,3/4,40.5,11,432(0),[西] 角田晃一
14,5,10,マルクナッテ,牝4,54,丸田恭介,1:48.9,クビ,15.8,8,404(-14),[西] 谷潔
15,3,6,ラグタイム,牝4,54,中井裕二,1:49.0,クビ,158.4,16,430(-2),[西] 森秀行
16,1,1,ウメ,牝4,54,高倉稜,1:49.2,1.1/4,65.8,15,448(-8),[西] 田所秀孝
