0,1,2,3
単勝,1,310,1
複勝,1 8 7,170 170 430,2 3 9
枠連,1 - 6,870,4
馬連,1 - 8,930,3
ワイド,1 - 8 1 - 7 7 - 8,"450 1,340 1,430",3 17 20
馬単,1 → 8,1630,4
三連複,1 - 7 - 8,6590,24
三連単,1 → 8 → 7,23980,77
