着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,レコードチェイサー,牝3,52,富田暁,1:08.6,,2.4,1.0,436(-6),[東] 伊藤圭三
2,1,1,オフクヒメ,牝6,55,坂井瑠星,1:08.6,クビ,18.0,7.0,468(+8),[西] 松下武士
3,3,3,オーパキャマラード,牝3,52,北村友一,1:08.8,1.1/2,5.5,2.0,482(+2),[西] 本田優
4,6,9,イサチルルンルン,牝4,55,松岡正海,1:08.9,1/2,9.5,6.0,460(+6),[東] 竹内正洋
5,4,5,アリンナ,牝5,55,岩田康誠,1:09.0,クビ,7.0,4.0,426(-8),[東] 上原博之
6,4,4,タイセイソニック,牡4,57,吉田隼人,1:09.2,1,6.7,3.0,462(+10),[西] 西村真幸
7,7,11,リノワールド,牝4,55,横山和生,1:09.4,1,24.1,8.0,416(-2),[東] 手塚貴久
8,8,13,モンファロン,牡4,57,柴山雄一,1:09.4,クビ,49.5,10.0,466(+2),[西] 高橋義忠
9,5,6,ルマーカーブル,牡3,54,勝浦正樹,1:09.5,クビ,8.1,5.0,520(0),[東] 南田美知
10,8,12,イノバティブ,セ5,57,石川裕紀,1:10.1,3.1/2,43.9,9.0,456(-4),[東] 相沢郁
除,5,7,センショウユウト,牡4,57,藤岡佑介,,,---,,計不,[西] 笹田和秀
除,6,8,ショウナンタイガ,牡3,54,池添謙一,,,---,,計不,[西] 池添兼雄
除,7,10,ロイヤルメジャー,牝5,55,川島信二,,,---,,計不,[西] 山内研二
