着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ゴールドペガサス,牡3,54,蛯名正義,1:08.9,,1.8,1,450(-4),[東] 佐藤吉勝
2,6,6,マンハッタンヘンジ,牡4,57,石橋脩,1:09.1,1,4.8,2,504(-4),[東] 柴田政人
3,7,8,ボブキャット,牡5,57,内田博幸,1:09.1,クビ,6.2,3,512(-16),[東] 久保田貴
4,4,4,ヤサカオディール,牝6,55,的場勇人,1:09.2,1/2,13.9,6,450(0),[東] 水野貴広
5,3,3,ファンデルワールス,セ6,57,田辺裕信,1:09.3,3/4,8.2,4,498(+6),[東] 大和田成
6,8,11,スーパーアース,牝5,55,江田照男,1:09.3,ハナ,63.6,8,468(+2),[東] 菊川正達
7,1,1,カシノワルツ,牝5,55,二本柳壮,1:09.3,クビ,39.1,7,440(-6),[東] 二本柳俊
8,6,7,キングクリチャン,牡6,57,西田雄一,1:09.6,1.3/4,131.7,10,500(0),[東] 高市圭二
9,7,9,レッドガルシア,牡6,57,松岡正海,1:10.0,2.1/2,244.5,11,502(+2),[東] 中舘英二
10,8,10,テーオートマホーク,牡5,57,戸崎圭太,1:10.4,2.1/2,12.7,5,480(-2),[西] 藤岡健一
11,2,2,ワイルドジョイ,牡8,57,石川裕紀,1:11.0,3.1/2,71.3,9,456(-4),[東] 小島茂之
