0,1,2,3
単勝,14,160,1
複勝,14 6 11,110 320 210,1 6 4
枠連,4 - 8,990,5
馬連,6 - 14,1690,5
ワイド,6 - 14 11 - 14 6 - 11,"650 340 1,610",6 3 18
馬単,14 → 6,2130,7
三連複,6 - 11 - 14,3030,11
三連単,14 → 6 → 11,9920,27
