0,1,2,3
単勝,3,880,6
複勝,3 11 9,270 640 170,5 9 1
枠連,2 - 6,3430,20
馬連,3 - 11,15120,45
ワイド,3 - 11 3 - 9 9 - 11,"4,100 810 1,790",42 6 24
馬単,3 → 11,19530,69
三連複,3 - 9 - 11,19090,68
三連単,3 → 11 → 9,141760,494
