0,1,2,3
単勝,16,1890,8
複勝,16 2 17,450 320 400,8 5 7
枠連,1 - 8,1350,5
馬連,2 - 16,10570,36
ワイド,2 - 16 16 - 17 2 - 17,"3,260 2,630 1,930",36 28 24
馬単,16 → 2,21340,72
三連複,2 - 16 - 17,31950,104
三連単,16 → 2 → 17,224880,715
