0,1,2,3
単勝,14,440,1
複勝,14 12 16,170 210 490,1 2 10
枠連,6 - 7,830,1
馬連,12 - 14,1450,1
ワイド,12 - 14 14 - 16 12 - 16,"600 2,140 2,840",1 31 42
馬単,14 → 12,2330,1
三連複,12 - 14 - 16,10240,23
三連単,14 → 12 → 16,36290,57
