0,1,2,3
単勝,1,970,4
複勝,1 5 2,280 310 190,4 6 2
枠連,1 - 3,720,2
馬連,1 - 5,4440,17
ワイド,1 - 5 1 - 2 2 - 5,"1,590 750 940",21 5 8
馬単,1 → 5,8920,34
三連複,1 - 2 - 5,6420,15
三連単,1 → 5 → 2,56510,167
