0,1,2,3
単勝,11,170,1
複勝,11 2 7,110 170 600,1 2 10
枠連,2 - 8,490,1
馬連,2 - 11,470,1
ワイド,2 - 11 7 - 11 2 - 7,"240 1,050 2,430",1 14 29
馬単,11 → 2,630,1
三連複,2 - 7 - 11,5570,20
三連単,11 → 2 → 7,13230,36
