0,1,2,3
単勝,5,950,5
複勝,5 11 8,280 180 720,5 2 10
枠連,4 - 7,1510,7
馬連,5 - 11,2290,10
ワイド,5 - 11 5 - 8 8 - 11,"900 3,500 2,610",12 39 32
馬単,5 → 11,5560,25
三連複,5 - 8 - 11,31130,91
三連単,5 → 11 → 8,148870,437
