0,1,2,3
単勝,2,670,3
複勝,2 6 10,250 600 250,3 9 2
枠連,1 - 3,6180,26
馬連,2 - 6,10330,31
ワイド,2 - 6 2 - 10 6 - 10,"2,990 760 2,000",34 5 29
馬単,2 → 6,17580,63
三連複,2 - 6 - 10,16150,58
三連単,2 → 6 → 10,111130,379
