0,1,2,3
単勝,4,3490,11
複勝,4 15 1,720 600 260,10 9 3
枠連,2 - 8,10350,24
馬連,4 - 15,32220,68
ワイド,4 - 15 1 - 4 1 - 15,"7,640 2,730 1,850",65 33 20
馬単,4 → 15,68300,140
三連複,1 - 4 - 15,53320,152
三連単,4 → 15 → 1,482170,1135
