0,1,2,3
単勝,10,640,3
複勝,10 14 8,230 190 280,5 2 6
枠連,6 - 8,1770,8
馬連,10 - 14,2070,7
ワイド,10 - 14 8 - 10 8 - 14,"820 1,200 1,180",7 18 17
馬単,10 → 14,3910,15
三連複,8 - 10 - 14,5760,19
三連単,10 → 14 → 8,26620,97
