0,1,2,3
単勝,1,210,1
複勝,1 5 15,120 150 220,1 2 4
枠連,1 - 3,470,1
馬連,1 - 5,690,1
ワイド,1 - 5 1 - 15 5 - 15,280 430 820,1 3 9
馬単,1 → 5,990,1
三連複,1 - 5 - 15,1910,2
三連単,1 → 5 → 15,5650,4
