0,1,2,3
単勝,10,200,1
複勝,10 14 7,110 140 250,1 2 4
枠連,6 - 8,350,1
馬連,10 - 14,430,1
ワイド,10 - 14 7 - 10 7 - 14,220 560 850,1 4 7
馬単,10 → 14,640,1
三連複,7 - 10 - 14,1660,2
三連単,10 → 14 → 7,3960,3
