0,1,2,3
単勝,11,380,2
複勝,11 14 6,150 130 230,2 1 4
枠連,6 - 7,420,1
馬連,11 - 14,540,1
ワイド,11 - 14 6 - 11 6 - 14,240 810 570,1 8 4
馬単,11 → 14,1130,2
三連複,6 - 11 - 14,1950,3
三連単,11 → 14 → 6,7250,10
