0,1,2,3
単勝,2,610,4
複勝,2 4 5,200 170 220,4 1 5
枠連,1 - 2,590,1
馬連,2 - 4,1540,3
ワイド,2 - 4 2 - 5 4 - 5,570 770 760,1 9 7
馬単,2 → 4,2880,5
三連複,2 - 4 - 5,3630,7
三連単,2 → 4 → 5,16690,25
