0,1,2,3
単勝,6,3150,8
複勝,6 12 1,350 110 200,6 1 4
枠連,4 - 7,880,5
馬連,6 - 12,2330,9
ワイド,6 - 12 1 - 6 1 - 12,"800 1,780 370",8 21 3
馬単,6 → 12,7580,22
三連複,1 - 6 - 12,4250,11
三連単,6 → 12 → 1,47450,128
