着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,ツクバジャパン,牡3,54,古川吉洋,1:09.3,,3.3,2,532(+2),[東] 土田稔
2,7,8,サウンドマンデュロ,牡5,57,菱田裕二,1:09.9,3.1/2,54.5,9,460(0),[西] 佐藤正雄
3,2,2,マラムデール,牝3,52,岩田康誠,1:09.9,クビ,2.5,1,438(+10),[西] 松田国英
4,3,3,シュウギン,牝4,55,黛弘人,1:09.9,ハナ,50.2,8,440(-2),[東] 高木登
5,1,1,サンシカゴ,牡3,54,秋山真一,1:10.0,1/2,10.2,5,460(-4),[西] 田所秀孝
5,5,5,アドマイヤサブリナ,牝4,55,丸山元気,1:10.0,同着,8.7,4,428(-4),[西] 梅田智之
7,6,6,クリノチョモランマ,牡4,57,村田一誠,1:10.2,1.1/4,6.8,3,512(-4),[東] 高市圭二
8,7,7,エーデルシュタイン,牝5,55,ローウィ,1:10.3,1/2,18.2,7,478(-16),[東] 加藤和宏
9,8,9,トラストフェアリー,牝3,52,藤岡康太,1:10.6,1.3/4,91.5,10,424(-4),[西] 羽月友彦
10,4,4,ビアンコカンドーレ,牝3,52,四位洋文,1:10.8,1.1/2,10.8,6,438(-6),[西] 矢作芳人
