着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,ペプチドサプル,牝3,54,四位洋文,1:48.4,,1.6,1,448(0),[西] 木原一良
2,1,1,エテルナミノル,牝3,54,菱田裕二,1:48.5,1/2,10.9,4,440(+6),[西] 本田優
3,3,3,クリノラホール,牝3,54,小牧太,1:48.6,1/2,31.2,8,440(+4),[西] 谷潔
4,8,12,ウォーターピオニー,牝3,54,松若風馬,1:48.8,1.1/4,71.5,11,434(-2),[西] 河内洋
5,5,5,エンパイアブレイク,牝3,54,戸崎圭太,1:48.8,アタマ,7.0,3,480(-2),[西] 松田国英
6,2,2,カサロサーダ,牝3,54,福永祐一,1:48.8,ハナ,21.0,5,470(-8),[西] 矢作芳人
7,6,8,フォールインラブ,牝3,54,松山弘平,1:48.9,3/4,25.7,6,460(+4),[西] 田中章博
8,5,6,ラスイエットロス,牝3,54,和田竜二,1:49.1,1.1/4,26.5,7,410(+8),[西] 清水久詞
9,7,10,デルマオギン,牝3,54,ルメール,1:49.1,ハナ,5.2,2,470(+8),[西] 音無秀孝
10,7,9,クラリティーアイズ,牝3,54,岩田康誠,1:49.8,4,41.5,10,448(-4),[西] 池添学
11,8,11,トウカイシェーン,牝3,54,田中健,1:49.9,1/2,38.9,9,442(-2),[西] 北出成人
12,4,4,ツリーナッツヒメ,牝3,54,佐藤友則,1:50.9,6,552.4,12,410(-6),[地] 笹野博司
