着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,ダノングッド,牡4,57,福永祐一,1:23.7,,7.0,5,502(0),[西] 村山明
2,8,15,サウススターマン,牡5,57,三浦皇成,1:23.9,1.1/4,7.2,6,500(+4),[西] 加用正
3,7,13,ゴーインググレート,牡6,57,和田竜二,1:24.2,1.3/4,11.2,7,484(+2),[西] 岩元市三
4,3,6,リアルプロジェクト,牡4,57,ボウマン,1:24.3,1/2,5.7,3,524(-2),[西] 羽月友彦
5,6,12,ウエスタンレベッカ,牝6,55,義英真,1:24.3,アタマ,62.9,12,456(0),[西] 崎山博樹
6,5,9,サトノネプチューン,牡6,57,岩田康誠,1:24.5,1.1/4,25.4,8,500(0),[東] 堀宣行
7,8,16,ハニードント,牝5,55,藤岡佑介,1:24.5,アタマ,56.4,11,452(+2),[西] 梅田智之
8,1,1,ノッキングオン,牡6,57,酒井学,1:24.6,クビ,142.5,15,450(-6),[東] 高柳瑞樹
9,4,7,フォンタネットポー,牝4,55,川田将雅,1:24.8,1.1/4,4.7,1,512(-2),[西] 石坂正
10,7,14,ラブミークン,牡4,57,柴田大知,1:24.8,アタマ,71.0,13,486(+2),[西] 田所秀孝
11,1,2,ダイリュウキセキ,牝5,55,松山弘平,1:24.9,1/2,6.8,4,450(-2),[西] 目野哲也
12,2,4,アテンファースト,牡6,57,城戸義政,1:25.5,3.1/2,191.9,16,490(0),[西] 田中章博
13,4,8,スティンライクビー,牡4,57,ルメール,1:25.5,アタマ,5.2,2,476(+2),[東] 田村康仁
14,5,10,ガッサンプレイ,牡6,57,蛯名正義,1:25.7,1.1/4,46.5,10,478(0),[東] 鈴木伸尋
15,3,5,テイクファイア,牡6,57,国分優作,1:26.5,5,105.1,14,472(-4),[西] 湯窪幸雄
16,2,3,ミッキーシーガル,牡4,57,内田博幸,1:26.8,2,35.6,9,498(+6),[西] 池江泰寿
