着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,トータルヒート,牝5,52,和田竜二,1:08.9,,5.5,2.0,466(+2),[西] 平田修
2,6,10,ヴィクタープライム,牡4,54,松山弘平,1:08.9,クビ,8.9,6.0,456(0),[西] 本田優
3,8,15,プレイズエターナル,牡6,57,ヴェロン,1:09.0,1/2,6.9,3.0,504(+6),[西] 安田隆行
4,3,4,フォーチュンスター,セ7,56,Ｍ．デム,1:09.0,ハナ,4.3,1.0,534(+10),[西] 鈴木孝志
5,4,7,トーセンラーク,牝4,51,加藤祥太,1:09.0,ハナ,8.7,5.0,490(+2),[東] 菅原泰夫
6,4,6,ローガンサファイア,牝6,52,松若風馬,1:09.0,クビ,33.0,10.0,456(+2),[西] 佐々木晶
7,6,11,インスペード,牡7,55,藤岡康太,1:09.1,クビ,39.7,12.0,500(+2),[東] 萩原清
7,8,14,イエスイットイズ,牡7,53,内田博幸,1:09.1,同着,33.5,11.0,532(+14),[西] 西村真幸
9,2,3,サンシカゴ,牡5,54,菱田裕二,1:09.2,3/4,7.5,4.0,482(+4),[西] 田所秀孝
10,1,1,モンマックス,牡6,54,太宰啓介,1:09.2,ハナ,26.3,9.0,528(-8),[東] 和田正道
11,5,9,クリノコマチ,牝5,51,川島信二,1:09.2,クビ,66.2,14.0,448(-2),[東] 伊藤伸一
12,5,8,エリーティアラ,牝4,52,鮫島克駿,1:09.3,3/4,9.0,7.0,466(0),[東] 武市康男
13,2,2,クリノタカラチャン,牝6,51,小崎綾也,1:09.3,アタマ,65.4,13.0,414(-4),[東] 天間昭一
14,3,5,カシノワルツ,牝6,53,二本柳壮,1:09.4,クビ,13.2,8.0,454(-6),[東] 二本柳俊
取,7,13,メイショウブイダン,牡5,56,幸英明,,,---,,計不,[西] 西浦勝一
