着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,エルビッシュ,牝3,54,ルメール,1:33.7,,4.8,2,430(+6),[西] 角居勝彦
2,8,11,ヒルノマゼラン,牡3,56,古川吉洋,1:33.7,クビ,5.2,3,504(+8),[西] 昆貢
3,5,5,サンライズクロンヌ,牡3,56,武豊,1:33.8,クビ,2.7,1,478(+2),[西] 河内洋
4,7,9,スマートスペクター,牡3,56,池添謙一,1:34.2,2.1/2,18.0,8,446(+16),[西] 池添学
5,5,6,キャノンストーム,牡3,56,浜中俊,1:34.4,1.1/4,11.0,6,502(-2),[西] 笹田和秀
6,2,2,ウインクレド,牡3,56,マクドノ,1:34.5,1/2,76.0,9,462(0),[西] 西園正都
7,6,8,ナイトオブナイツ,牡3,56,Ｍ．デム,1:34.5,ハナ,6.3,4,436(0),[西] 池添兼雄
8,1,1,ウインオスカー,牡3,56,フォーリ,1:34.7,1.1/4,9.7,5,484(+6),[西] 飯田雄三
9,6,7,エイシンキロオル,牡3,56,国分優作,1:34.7,クビ,266.5,11,444(0),[西] 坂口正則
10,4,4,コクスイセン,牡3,56,武幸四郎,1:34.9,1.1/4,17.6,7,486(+2),[西] 田中章博
11,8,12,サイタスリーレッド,牡3,56,太宰啓介,1:35.0,クビ,141.6,10,476(+2),[西] 佐藤正雄
12,3,3,メイサ,牝3,54,佐藤友則,1:37.3,大,470.1,12,416(-4),[地] 坂口義幸
