着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,ロイカバード,牡3,56,武豊,2:00.4,,1.4,1,450(0),[西] 松永幹夫
2,7,8,メイショウタチマチ,牝3,54,川田将雅,2:00.5,1/2,6.3,2,490(0),[西] 河内洋
3,8,10,ロードヴァンドール,牡3,56,太宰啓介,2:00.5,クビ,27.5,6,478(-2),[西] 昆貢
4,7,7,キンショーユキヒメ,牝3,54,松山弘平,2:00.6,クビ,40.0,7,500(+4),[西] 中村均
5,3,3,サトノエトワール,牡3,56,秋山真一,2:01.0,2.1/2,40.2,8,504(-2),[西] 角居勝彦
6,6,6,エキドナ,牝3,54,浜中俊,2:01.4,2.1/2,12.4,4,488(+4),[西] 山内研二
7,2,2,アグネスフォルテ,牡3,56,和田竜二,2:01.6,1.1/4,17.1,5,452(+10),[西] 長浜博之
8,8,9,テイエムハヤブサ,牡3,56,幸英明,2:02.1,3,116.0,9,442(-2),[西] 福島信晴
9,1,1,アドナルシー,牡3,56,Ｍ．デム,2:02.1,ハナ,6.6,3,490(+12),[西] 吉村圭司
10,4,4,ツリーナッツヒメ,牝3,54,佐藤友則,2:03.9,大,345.7,10,394(-8),[地] 笹野博司
