着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,サージェントバッジ,牡4,54,Ｍ．デム,1:51.8,,3.8,1.0,498(+4),[西] 須貝尚介
2,5,7,ダノングッド,牡4,54,岩田康誠,1:51.8,クビ,12.5,7.0,504(+10),[西] 村山明
3,2,2,ロードフォワード,牡5,55,池添謙一,1:52.3,3,23.2,9.0,472(+4),[西] 高野友和
4,6,9,ブライトアイディア,牡6,55,古川吉洋,1:52.4,1/2,7.2,4.0,528(+16),[西] 宮徹
5,4,6,マヤノオントロジー,牡7,55,ルメール,1:52.4,ハナ,5.6,3.0,506(0),[西] 安達昭夫
6,1,1,ミッキーヘネシー,牡7,54,太宰啓介,1:52.5,1/2,72.8,11.0,492(+2),[西] 橋口弘次
7,5,8,グッドマイスター,牡7,55,北村友一,1:52.5,ハナ,9.5,5.0,478(+6),[西] 安田隆行
8,6,10,エクストラゴールド,牡5,55,武豊,1:52.5,ハナ,4.3,2.0,542(+4),[西] 千田輝彦
9,8,13,タガノゴールド,牡5,56,松田大作,1:52.5,クビ,26.5,10.0,466(-12),[西] 川村禎彦
10,4,5,ダテノハクトラ,牡5,54,酒井学,1:52.6,クビ,120.2,12.0,490(+10),[西] 岡田稲男
11,7,12,ナムララオウ,牡6,53,国分優作,1:53.1,3,146.5,13.0,516(+16),[西] 目野哲也
12,8,14,レッドルグラン,牡4,54,浜中俊,1:53.1,ハナ,10.2,6.0,510(0),[西] 大久保龍
13,7,11,メイショウイチオシ,牡5,57,武幸四郎,1:53.6,3,17.7,8.0,546(+12),[西] 庄野靖志
除,3,4,テイエムグンカン,牡4,55,田中健,,,---,,512(+4),[西] 木原一良
