着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,マサハヤドリーム,牡4,57,川田将雅,1:33.5,,2.9,1,474(+8),[西] 今野貞一
2,6,10,ビップライブリー,牡3,56,浜中俊,1:33.7,1.1/2,4.1,2,456(+4),[西] 清水久詞
3,3,3,ウインクルサルーテ,牝3,54,武豊,1:33.8,クビ,15.5,8,420(+4),[西] 高橋亮
4,4,5,ヒルノマゼラン,牡3,56,古川吉洋,1:33.8,クビ,11.3,5,508(+4),[西] 昆貢
5,8,13,ハッチャンハッピー,牝3,54,川島信二,1:34.0,1.1/4,312.0,14,456(-2),[西] 寺島良
6,6,9,レーヴデトワール,牝5,55,福永祐一,1:34.0,クビ,35.3,9,468(+4),[西] 斉藤崇史
7,4,6,ジョーウォルター,牡5,57,荻野極,1:34.1,クビ,108.3,13,484(+10),[西] 清水久詞
8,7,11,サバンナロード,牡3,56,ルメール,1:34.2,1/2,5.9,3,546(+6),[東] 木村哲也
9,1,1,ドゥーカ,牡3,56,シュタル,1:34.8,3.1/2,9.7,4,484(+6),[西] 野中賢二
10,2,2,ケンホファヴァルト,牡3,56,バルザロ,1:34.8,クビ,38.6,11,450(+4),[西] 森秀行
11,5,7,サイモンラムセス,牡6,57,岩田康誠,1:35.0,1.1/4,13.9,7,442(-6),[西] 梅田智之
12,5,8,クリスタルタイソン,セ3,56,藤岡康太,1:35.4,2.1/2,35.5,10,494(+4),[西] 荒川義之
13,8,14,ロードフェリーチェ,牡4,57,池添謙一,1:35.4,ハナ,83.7,12,436(-10),[西] 杉山晴紀
14,7,12,シゲルノコギリザメ,牡3,56,アッゼニ,1:36.2,5,13.9,6,486(+10),[西] 谷潔
