着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,トーセンビクトリー,牝4,55,武幸四郎,1:59.4,,9.0,6,464(+10),[西] 角居勝彦
2,5,5,ステイインシアトル,牡5,57,武豊,1:59.4,ハナ,8.6,5,484(0),[西] 池江泰寿
3,7,7,マキシマムドパリ,牝4,55,川田将雅,1:59.5,1/2,5.0,2,460(+2),[西] 松元茂樹
4,1,1,ショウナンバーキン,牝6,55,ヴェロン,1:59.7,1.1/4,53.1,8,480(+8),[西] 中村均
5,4,4,パドルウィール,牡5,57,池添謙一,1:59.7,ハナ,7.1,4,486(0),[西] 中尾秀正
6,3,3,エアアンセム,牡5,57,ルメール,1:59.8,3/4,5.9,3,492(-2),[西] 吉村圭司
7,8,9,エーティータラント,牡6,57,古川吉洋,2:00.0,1.1/4,41.6,7,504(+6),[西] 木原一良
8,8,10,バイガエシ,牡4,57,Ｍ．デム,2:00.2,1.1/4,2.2,1,510(+2),[西] 作田誠二
9,7,8,タマモネイヴィー,牡5,57,岩田康誠,2:00.4,1.1/4,89.9,10,504(+4),[西] 中竹和也
10,6,6,トミケンスラーヴァ,牡6,57,松山弘平,2:00.4,アタマ,53.9,9,492(-2),[東] 竹内正洋
