着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ウィットウォーター,牝5,55,国分恭介,1:11.1,,17.8,8,454(+8),[西] 高橋康之
2,7,11,トウカイセンス,牝5,55,福永祐一,1:11.1,ハナ,2.9,1,452(+2),[西] 野中賢二
3,6,10,フェアラフィネ,牝4,55,高倉稜,1:11.1,クビ,7.1,3,446(0),[西] 森田直行
4,5,7,ネオヴィクトリア,牝6,55,国分優作,1:11.1,ハナ,9.1,5,460(-4),[西] 平田修
5,4,5,ブラッククローバー,牡4,57,川島信二,1:11.3,1.1/4,15.4,6,502(+2),[西] 川村禎彦
6,1,1,オーネットサクセス,牝6,55,佐藤友則,1:11.4,1/2,95.2,14,458(+2),[西] 森秀行
7,3,4,シゲルチャグチャグ,牝4,55,酒井学,1:11.6,1.1/4,8.4,4,472(0),[西] 武田博
8,5,8,メイショウマサカゼ,セ4,57,武幸四郎,1:11.6,クビ,65.6,13,496(-8),[西] 本田優
9,7,12,オオタニジムチョウ,牡7,57,竹之下智,1:11.7,クビ,17.2,7,466(0),[東] 菊沢隆徳
10,4,6,タケデンタイガー,牡4,57,石川裕紀,1:11.8,3/4,5.2,2,476(-2),[東] 武市康男
11,3,3,スノーエンジェル,牝4,55,藤岡佑介,1:11.8,アタマ,26.3,10,456(-2),[西] 浅見秀一
12,2,2,ジェットコルサ,牡4,57,松若風馬,1:11.9,1/2,34.3,12,478(+2),[東] 金成貴史
13,8,14,アグネスキズナ,セ6,57,四位洋文,1:12.3,2.1/2,34.1,11,500(-2),[西] 長浜博之
14,8,13,ショウナンアズサ,牝6,55,池添謙一,1:12.4,1/2,18.1,9,528(+8),[西] 高野友和
