着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,アットウィル,牡6,57,古川吉洋,1:08.0,,6.1,3,498(-2),[西] 高橋義忠
2,5,9,スナッチマインド,牝5,55,川田将雅,1:08.0,クビ,2.6,1,462(+2),[西] 岡田稲男
3,3,6,コウエイタケル,牡5,57,和田竜二,1:08.0,ハナ,22.5,7,490(+2),[西] 山内研二
4,8,18,アドマイヤナイト,牝4,55,福永祐一,1:08.1,1/2,9.3,5,422(-6),[西] 梅田智之
5,4,7,ヴィクタープライム,牡4,57,松田大作,1:08.2,クビ,41.0,10,454(0),[西] 本田優
6,3,5,オウノミチ,牡5,57,岩崎翼,1:08.3,3/4,7.4,4,476(0),[西] 佐々木晶
7,6,12,アルティマブラッド,牝4,55,四位洋文,1:08.3,アタマ,14.9,6,476(-4),[西] 音無秀孝
8,8,17,フィドゥーシア,牝4,55,小牧太,1:08.4,クビ,31.9,8,478(-2),[西] 松元茂樹
9,6,11,プレイズエターナル,牡6,57,武豊,1:08.4,クビ,5.9,2,496(+6),[西] 安田隆行
10,1,2,サンシカゴ,牡5,57,秋山真一,1:08.4,ハナ,58.2,13,478(-4),[西] 田所秀孝
11,4,8,アドマイヤイナズマ,牡6,57,国分恭介,1:08.5,クビ,44.6,11,516(+6),[西] 梅田智之
12,7,15,ホスト,牡5,57,池添謙一,1:08.6,1/2,50.2,12,512(-16),[東] 金成貴史
13,5,10,シゲルチャグチャグ,牝4,55,酒井学,1:08.6,クビ,38.5,9,476(+2),[西] 柴田光陽
14,2,3,モンマックス,牡6,57,太宰啓介,1:08.7,3/4,82.1,15,518(0),[東] 和田正道
15,2,4,ロードガルーダ,牡7,57,岩田康誠,1:08.7,アタマ,60.6,14,510(-4),[西] 池江泰寿
16,7,14,ペイシャモンシェリ,牡5,57,田中健,1:08.9,1.1/4,134.7,16,478(-2),[西] 目野哲也
17,8,16,トーセンラーク,牝4,55,小崎綾也,1:08.9,クビ,259.2,17,476(-6),[東] 菅原泰夫
18,1,1,エフェクト,牝4,55,国分優作,1:10.1,7,377.1,18,448(-20),[西] 服部利之
