0,1,2,3
単勝,5,120,1
複勝,5 9 4,110 210 210,1 6 5
枠連,5 - 7,520,3
馬連,5 - 9,600,4
ワイド,5 - 9 4 - 5 4 - 9,280 310 870,3 5 11
馬単,5 → 9,710,5
三連複,4 - 5 - 9,1290,5
三連単,5 → 9 → 4,2760,8
