0,1,2,3
単勝,9,420,2
複勝,9 7 2,190 520 400,2 9 6
枠連,5 - 6,1480,6
馬連,7 - 9,4830,19
ワイド,7 - 9 2 - 9 2 - 7,"1,430 1,300 3,630",17 14 42
馬単,9 → 7,8470,30
三連複,2 - 7 - 9,18800,71
三連単,9 → 7 → 2,90660,301
