0,1,2,3
単勝,3,890,6
複勝,3 10 11,260 180 740,5 2 10
枠連,3 - 6,1510,8
馬連,3 - 10,2340,8
ワイド,3 - 10 3 - 11 10 - 11,"750 4,830 3,080",7 41 34
馬単,3 → 10,4180,17
三連複,3 - 10 - 11,29000,83
三連単,3 → 10 → 11,166880,458
